Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn Category,Churn Reason,Churn Score,City,CLTV,Contract,Country,Customer ID,Customer Status,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,Churn
67,6.32,0.0,Dissatisfaction,Competitor offered more data,78,Kellyburgh,3461,Month-to-Month,United States,704-LSIRJ,Churned,0,1,Male,1,Fiber Optic,"37.338661, -122.724367",37.338661,-122.724367,1,74.44,0,0,0,Offer E,1,0,1,1,Credit Card,1,68004,0,Q4,0,5,1,California,0,1,1,53,4095.08,0.0,0.0,0.0,4095.08,0,1,90776,1
48,12.75,0.0,,,25,East Destinymouth,5431,One Year,United States,8989-MZPUW,Stayed,0,0,Female,0,,"33.190425, -117.517911",33.190425,-117.517911,1,59.55,1,0,0,Offer D,0,0,1,1,Bank Withdrawal,1,49264,0,Q4,0,4,0,California,0,0,0,53,3155.95,0.0,0.0,0.0,3155.95,0,0,94194,0
69,7.17,45.89,,,62,Carterfort,4057,Two Year,United States,583-HGARQ,Stayed,0,0,Male,0,,"37.461511, -119.231653",37.461511,-119.231653,1,98.91,0,0,8,Offer C,0,0,1,0,Bank Withdrawal,1,16748,0,Q4,1,4,1,California,0,0,0,53,5574.46,0.91,2530.99,11.67,8094.69,0,0,95190,0
53,0.0,24.05,,,49,North Sarastad,3240,Month-to-Month,United States,1577-QLKHX,Stayed,0,0,Male,0,,"41.255559, -115.657919",41.255559,-115.657919,1,92.06,0,0,0,Offer B,0,0,1,0,Bank Withdrawal,0,58818,0,Q4,0,2,0,California,0,0,0,1,91.99,0.0,22.53,14.16,100.36,0,0,94014,0
19,11.58,43.16,,,16,South Juan,5208,One Year,United States,1061-QPMVB,Joined,0,0,Male,0,,"39.52981, -116.98866",39.52981,-116.98866,0,85.74,0,0,3,Offer E,0,0,0,0,Credit Card,0,74485,0,Q4,1,2,0,California,0,0,0,60,5056.22,0.0,2722.69,0.0,7778.91,1,0,95047,0
53,8.57,33.09,,,44,Stephanieton,2018,Two Year,United States,2848-DFUOM,Joined,3,1,Male,1,DSL,"37.151066, -118.879469",37.151066,-118.879469,1,17.67,0,3,10,Offer E,0,0,0,1,Bank Withdrawal,0,87007,1,Q4,1,4,0,California,0,1,0,27,514.71,0.0,940.57,0.0,1455.2800000000002,0,0,94668,0
51,35.78,0.0,,,58,Rodriguezville,6279,Two Year,United States,8062-BXFCX,Stayed,0,0,Male,0,,"38.236043, -117.262517",38.236043,-117.262517,0,50.37,0,0,0,,0,0,1,1,Credit Card,0,14287,0,Q4,0,5,0,California,0,0,0,1,49.29,0.0,0.0,3.51,45.78,0,0,91775,0
18,17.05,37.91,,,17,Floresville,4961,One Year,United States,6752-WMKAB,Joined,0,0,Male,1,Fiber Optic,"41.443246, -120.178834",41.443246,-120.178834,1,83.63,0,0,0,Offer D,1,0,0,1,Bank Withdrawal,0,10821,1,Q4,0,2,0,California,0,1,1,1,88.24,27.56,40.62,23.17,133.25,1,1,95030,0
59,43.78,39.45,,,10,New Oscar,3486,Month-to-Month,United States,6368-ZMOPZ,Joined,0,0,Female,0,,"34.567371, -120.89745",34.567371,-120.89745,0,92.97,1,0,9,Offer B,0,0,0,1,Bank Withdrawal,1,12058,0,Q4,1,3,0,California,0,0,0,1,101.86,45.45,40.82,0.0,188.13,0,0,95361,0
47,38.23,41.62,,,41,Charlesburgh,5208,Month-to-Month,United States,1317-NXSBT,Joined,0,1,Female,1,DSL,"35.124406, -115.233107",35.124406,-115.233107,0,79.88,0,0,1,,1,1,1,1,Bank Withdrawal,1,38206,1,Q4,1,5,0,California,0,1,0,69,5077.8,0.0,2991.75,0.0,8069.55,0,0,94999,0
37,0.0,35.42,,,29,Nathanview,2935,Month-to-Month,United States,4806-JVFIT,Joined,0,1,Male,1,DSL,"36.267792, -123.479352",36.267792,-123.479352,1,75.48,0,0,4,Offer E,0,0,1,0,Credit Card,1,80478,0,Q4,1,5,0,California,1,0,1,46,3380.0,0.0,1578.08,0.0,4958.08,0,1,90236,0
50,33.26,14.28,,,13,New Cassandra,6353,One Year,United States,4969-FEQLO,Stayed,1,0,Female,1,Fiber Optic,"37.650968, -114.969973",37.650968,-114.969973,0,90.96,0,1,2,Offer E,1,0,1,1,Bank Withdrawal,0,55001,1,Q4,1,3,0,California,1,1,1,8,787.45,0.0,104.8,26.27,865.98,0,1,91604,0
34,36.0,25.49,,,52,Lake Jessica,6495,One Year,United States,4631-OPIXN,Joined,0,0,Male,1,Fiber Optic,"35.315848, -119.754981",35.315848,-119.754981,0,85.08,0,0,0,Offer A,1,0,1,1,Bank Withdrawal,0,2529,0,Q4,0,5,0,California,1,0,0,17,1341.24,0.0,457.84,11.46,1787.62,0,1,90048,0
35,0.0,14.07,,,11,Paulborough,4298,Month-to-Month,United States,7320-UQNKG,Joined,1,0,Female,0,,"39.902141, -114.82243",39.902141,-114.82243,0,17.03,1,1,0,,0,0,0,0,Bank Withdrawal,1,9925,0,Q4,0,1,0,California,0,0,0,31,488.13,0.0,422.67,19.54,891.26,0,0,96126,0
64,15.85,23.74,Price,Deceased,83,West Brianland,3752,Month-to-Month,United States,7145-CMSEY,Churned,0,0,Male,0,,"37.676018, -121.252614",37.676018,-121.252614,1,64.21,0,0,7,,0,0,0,0,Bank Withdrawal,0,65034,0,Q4,1,3,0,California,0,0,0,57,3554.71,0.0,1271.54,0.0,4826.25,0,0,90453,1
69,2.35,43.97,,,49,Mendozamouth,5762,Month-to-Month,United States,7454-YYXBK,Joined,0,0,Female,1,Fiber Optic,"39.101256, -119.594997",39.101256,-119.594997,0,49.65,0,0,0,Offer E,0,0,0,1,Bank Withdrawal,0,19611,0,Q4,1,3,1,California,0,0,0,1,53.05,0.0,42.56,0.0,95.61,0,0,91317,0
41,24.3,47.59,Price,Poor expertise of phone support,75,Taylorville,3097,One Year,United States,5012-BMULH,Churned,1,0,Female,0,,"36.447286, -119.73153",36.447286,-119.73153,1,124.42,0,1,0,Offer E,0,0,0,0,Credit Card,0,21750,0,Q4,0,1,0,California,0,0,0,1,130.97,0.0,51.66,0.0,182.63,0,0,90541,1
64,54.09,14.65,,,34,North Robertmouth,3351,One Year,United States,5767-BKVCE,Stayed,2,0,Female,1,Fiber Optic,"33.205876, -116.325846",33.205876,-116.325846,1,28.82,1,2,10,,1,1,1,0,Bank Withdrawal,1,79362,1,Q4,1,1,0,California,0,0,1,63,1960.0,97.52,953.72,0.0,3011.2400000000002,0,0,95363,0
50,25.3,0.0,,,5,North Sara,6238,One Year,United States,7894-QWMLT,Joined,0,0,Female,1,Fiber Optic,"40.203609, -123.918497",40.203609,-123.918497,0,19.14,0,0,0,Offer E,0,1,0,1,Bank Withdrawal,0,180,0,Q4,0,1,0,California,1,0,1,27,511.43,0.0,0.0,5.53,505.90000000000003,0,0,95442,0
65,78.47,35.92,,,42,Darrenchester,5131,Two Year,United States,7533-UVXHY,Stayed,0,0,Male,0,,"32.787048, -123.933904",32.787048,-123.933904,0,98.19,0,0,0,,0,0,1,0,Credit Card,0,62073,0,Q4,0,4,1,California,0,0,0,1,101.47,0.0,33.21,0.0,134.68,0,0,94811,0
63,0.0,0.0,,,54,Terrytown,6420,One Year,United States,915-NFLCB,Stayed,0,0,Female,1,DSL,"34.939808, -117.917684",34.939808,-117.917684,0,82.5,0,0,1,,0,0,1,0,Bank Withdrawal,0,90160,1,Q4,1,2,0,California,0,1,0,45,3613.86,0.0,0.0,1.79,3612.07,0,1,92924,0
41,42.89,24.4,Attitude,Price too high,95,North Daniel,3640,Two Year,United States,1554-WOSRA,Churned,1,0,Female,0,,"36.639585, -123.020331",36.639585,-123.020331,0,54.49,0,1,8,Offer A,0,0,0,0,Bank Withdrawal,0,34613,0,Q4,1,5,0,California,0,0,0,62,3215.94,0.0,1433.2,0.0,4649.14,0,0,93959,1
47,0.91,23.32,Price,Service dissatisfaction,77,West Cynthiachester,4193,Month-to-Month,United States,612-VGHQP,Churned,0,0,Male,0,,"38.562697, -117.297438",38.562697,-117.297438,1,95.19,0,0,0,Offer A,0,0,0,0,Credit Card,1,13710,0,Q4,0,5,0,California,0,0,0,1,99.87,0.0,21.55,0.0,121.42,0,0,92908,1
46,0.0,18.42,,,54,North Randyfurt,4520,Two Year,United States,1312-PAJUY,Joined,0,1,Male,1,Fiber Optic,"36.987418, -115.071459",36.987418,-115.071459,0,19.67,1,0,0,Offer E,1,0,0,0,Credit Card,1,29201,0,Q4,0,4,0,California,1,1,0,52,963.43,0.0,879.4,0.0,1842.83,0,0,93261,0
43,0.0,47.38,Other,Competitor made better offer,90,West Jamesberg,5447,Month-to-Month,United States,8064-PYKGA,Churned,0,0,Male,1,DSL,"34.553708, -117.218026",34.553708,-117.218026,0,47.19,1,0,3,,1,1,0,1,Bank Withdrawal,1,14658,0,Q4,1,2,0,California,0,1,1,59,2758.69,0.0,2672.71,1.55,5429.849999999999,0,1,94121,1
32,13.17,24.29,Competitor,Network reliability,66,Kevinshire,6165,One Year,United States,7085-TJZUR,Churned,0,0,Female,1,Fiber Optic,"34.95743, -114.342727",34.95743,-114.342727,0,51.36,0,0,0,Offer B,1,0,0,0,Credit Card,1,54746,1,Q4,0,1,0,California,0,0,0,60,2816.39,18.43,1583.17,0.0,4417.99,0,0,93679,1
43,21.58,0.0,,,10,Terrellberg,3411,Two Year,United States,4906-ADHYY,Joined,0,0,Female,1,Fiber Optic,"32.899657, -117.436052",32.899657,-117.436052,1,19.49,1,0,0,Offer B,1,1,1,1,Bank Withdrawal,1,61442,1,Q4,0,1,0,California,1,0,0,7,128.28,0.0,0.0,32.57,95.71000000000001,0,1,90912,0
29,25.39,0.0,,,49,East Amyfurt,5471,Two Year,United States,7762-THROD,Stayed,2,0,Male,0,,"34.135392, -122.02511",34.135392,-122.02511,1,67.37,0,2,0,Offer A,0,0,0,0,Bank Withdrawal,0,82815,0,Q4,0,4,0,California,0,0,0,39,2812.36,78.81,0.0,41.14,2850.03,1,0,90090,0
80,13.05,0.0,,,29,Thomasfort,5153,One Year,United States,8802-NTLUM,Joined,1,0,Male,0,,"35.906413, -120.821095",35.906413,-120.821095,0,74.8,1,1,0,Offer C,0,0,0,1,Bank Withdrawal,1,45037,0,Q4,0,5,1,California,0,0,0,46,3536.54,0.0,0.0,0.0,3536.54,0,0,96135,0
67,41.09,47.52,,,45,Osborntown,2975,Two Year,United States,9616-IBZZC,Joined,0,0,Male,0,,"34.150263, -117.354306",34.150263,-117.354306,0,71.63,0,0,0,Offer B,0,0,0,0,Bank Withdrawal,0,40334,0,Q4,0,5,1,California,0,0,0,10,682.7,0.0,432.29,0.0,1114.99,0,0,90625,0
24,29.72,47.05,,,19,Millerberg,4551,One Year,United States,8186-QOLEY,Stayed,2,0,Male,0,,"39.779703, -122.543205",39.779703,-122.543205,1,124.57,0,2,0,Offer E,0,0,0,1,Credit Card,1,94233,0,Q4,0,3,0,California,0,0,0,35,4597.5,0.0,1782.26,0.0,6379.76,1,0,96056,0
48,28.42,0.0,,,29,Rogersfurt,3705,Two Year,United States,5448-EECBC,Stayed,0,0,Female,0,,"36.360181, -114.538221",36.360181,-114.538221,1,102.95,0,0,0,,0,0,1,0,Bank Withdrawal,0,57620,0,Q4,0,5,0,California,0,0,0,42,4355.69,0.0,0.0,0.0,4355.69,0,0,90040,0
46,19.22,45.73,,,28,East Taylorbury,5384,Month-to-Month,United States,2321-APSPO,Joined,0,0,Male,0,,"36.267149, -123.215944",36.267149,-123.215944,1,61.32,0,0,0,Offer D,0,0,1,0,Credit Card,0,75846,0,Q4,0,1,0,California,0,0,0,31,1809.66,0.0,1301.54,0.0,3111.2,0,0,92246,0
60,8.12,0.0,Price,Attitude of support person,89,Carolynfort,2587,Month-to-Month,United States,3471-IBBHA,Churned,0,0,Female,0,,"35.939232, -118.028274",35.939232,-118.028274,1,26.19,0,0,8,Offer A,0,0,0,0,Bank Withdrawal,0,35297,0,Q4,1,2,0,California,0,0,0,55,1498.92,0.0,0.0,0.0,1498.92,0,0,96080,1
34,22.87,44.74,,,41,Frederickview,6368,Two Year,United States,1838-YUEJF,Stayed,0,0,Female,0,,"37.393859, -119.752947",37.393859,-119.752947,0,96.37,1,0,3,Offer E,0,0,0,0,Credit Card,1,9858,0,Q4,1,1,0,California,0,0,0,75,6814.76,0.0,3327.48,0.0,10142.24,0,0,94971,0
60,19.87,0.0,Dissatisfaction,Moved,86,Perkinsmouth,2121,One Year,United States,4365-ISXYT,Churned,0,0,Male,0,,"32.743465, -116.813029",32.743465,-116.813029,1,55.26,1,0,0,Offer C,0,0,1,0,Bank Withdrawal,1,76340,0,Q4,0,5,0,California,0,0,0,37,1960.23,0.0,0.0,0.0,1960.23,0,0,92996,1
59,33.47,38.03,Other,Attitude of service provider,92,Lake Emily,4651,One Year,United States,703-XUIRP,Churned,0,0,Female,1,Fiber Optic,"40.42433, -120.266196",40.42433,-120.266196,0,104.86,0,0,0,Offer C,1,1,1,1,Mailed Check,0,52059,1,Q4,0,4,0,California,0,1,1,65,7402.6,0.0,2361.25,0.0,9763.85,0,0,95997,1
60,28.99,22.94,,,26,West Jennachester,4905,Month-to-Month,United States,1283-VIAQG,Joined,1,0,Female,0,,"33.797894, -119.531171",33.797894,-119.531171,1,59.0,0,1,0,,0,0,1,1,Bank Withdrawal,0,15320,0,Q4,1,5,0,California,0,0,0,21,1145.51,0.0,435.71,0.0,1581.22,0,0,92754,0
31,4.67,22.43,,,19,Courtneychester,5757,One Year,United States,2511-GMXII,Joined,0,1,Female,1,DSL,"35.295697, -120.886969",35.295697,-120.886969,1,82.78,0,0,0,Offer C,1,0,0,0,Bank Withdrawal,1,99819,0,Q4,0,3,0,California,1,0,1,55,4344.88,0.0,1260.11,0.0,5604.99,0,1,93482,0
45,0.0,8.31,Dissatisfaction,Attitude of service provider,92,Crawfordton,6111,Month-to-Month,United States,7510-TPNLA,Churned,2,0,Female,0,,"34.964015, -121.682627",34.964015,-121.682627,1,47.52,0,2,4,Offer C,0,0,0,1,Bank Withdrawal,1,22058,0,Q4,1,2,0,California,0,0,0,1,45.69,0.0,7.73,0.0,53.42,0,0,94445,1
40,48.32,14.5,Competitor,Network reliability,86,East Alyssa,4218,Two Year,United States,1302-VFSWD,Churned,0,0,Female,0,,"41.044802, -119.427338",41.044802,-119.427338,0,81.96,0,0,0,Offer B,0,0,0,0,Bank Withdrawal,0,69237,0,Q4,0,5,0,California,0,0,0,11,990.52,0.0,165.68,0.0,1156.2,0,0,91599,1
28,0.0,20.71,Other,Limited range of services,94,Perrytown,4571,Two Year,United States,5464-UOKET,Churned,1,1,Male,1,DSL,"40.580077, -119.324502",40.580077,-119.324502,0,107.87,0,1,0,Offer A,0,1,0,0,Bank Withdrawal,0,73296,1,Q4,0,2,0,California,1,1,1,40,4374.53,0.0,828.09,0.0,5202.62,1,0,95366,1
44,27.03,33.52,,,16,New Marymouth,4621,Month-to-Month,United States,577-LPYVH,Stayed,0,0,Female,0,,"34.678576, -117.36355",34.678576,-117.36355,0,26.09,0,0,0,Offer C,0,0,1,1,Bank Withdrawal,0,57254,0,Q4,0,1,0,California,0,0,0,62,1624.18,0.0,2133.69,0.0,3757.87,0,0,96032,0
18,22.47,29.0,Dissatisfaction,Network reliability,95,Coxfurt,3471,Month-to-Month,United States,2687-COCRV,Churned,2,0,Female,1,Fiber Optic,"37.417909, -119.831299",37.417909,-119.831299,1,38.68,0,2,10,Offer D,1,0,0,0,Bank Withdrawal,1,2697,1,Q4,1,1,0,California,1,1,1,30,1233.48,0.0,936.89,0.0,2170.37,1,1,93516,1
57,27.85,0.0,,,54,Kimshire,2380,Month-to-Month,United States,1950-UPNUG,Stayed,1,0,Male,0,,"37.400591, -118.17465",37.400591,-118.17465,0,120.85,0,1,1,Offer B,0,0,0,1,Mailed Check,1,16637,0,Q4,1,5,0,California,0,0,0,28,3559.5,0.0,0.0,0.0,3559.5,0,0,91131,0
38,24.72,14.95,,,36,Travisside,5638,Two Year,United States,8270-LDSKO,Stayed,0,0,Female,0,,"34.939121, -116.194346",34.939121,-116.194346,1,85.8,1,0,2,Offer A,0,0,1,0,Bank Withdrawal,1,93915,0,Q4,1,1,0,California,0,0,0,18,1612.88,0.0,295.11,0.0,1907.9900000000002,0,0,91235,0
35,33.61,0.0,,,47,Mitchellburgh,3396,One Year,United States,7468-LLFOL,Joined,2,0,Female,1,Fiber Optic,"39.626535, -115.247804",39.626535,-115.247804,0,65.02,0,2,5,Offer D,1,1,1,0,Bank Withdrawal,0,71788,1,Q4,1,3,0,California,1,0,0,21,1470.16,0.0,0.0,0.0,1470.16,0,1,95289,0
71,1.29,33.64,,,28,Dennisberg,5276,Two Year,United States,8116-FCQGS,Stayed,0,0,Female,0,,"36.492355, -116.563705",36.492355,-116.563705,0,31.13,0,0,0,Offer B,0,0,1,1,Bank Withdrawal,0,86077,0,Q4,0,4,1,California,0,0,0,32,1004.2,59.07,1032.97,0.0,2096.2400000000002,0,0,91230,0
42,28.78,0.0,Other,Competitor made better offer,81,Tonyshire,5248,One Year,United States,2170-FTUIY,Churned,1,0,Female,0,,"33.34877, -123.004399",33.34877,-123.004399,0,77.09,1,1,0,Offer A,0,0,1,1,Credit Card,1,66118,0,Q4,0,2,0,California,0,0,0,77,6105.3,0.0,0.0,43.68,6061.62,0,0,91847,1
68,14.99,5.28,,,53,West Jodi,4348,Month-to-Month,United States,2597-KUPTV,Stayed,0,0,Female,1,DSL,"36.117776, -119.911514",36.117776,-119.911514,0,80.18,1,0,0,Offer E,1,0,1,1,Bank Withdrawal,1,76038,1,Q4,0,3,1,California,0,0,1,1,82.29,0.0,5.29,0.0,87.58000000000001,0,0,90944,0
28,33.06,0.0,,,18,North Tracyside,5323,Month-to-Month,United States,7277-RZWVK,Stayed,0,0,Female,0,,"41.628818, -121.718544",41.628818,-121.718544,1,38.19,1,0,8,Offer B,0,0,0,1,Bank Withdrawal,1,11493,0,Q4,1,4,0,California,0,0,0,1,36.6,0.0,0.0,0.0,36.6,1,0,94832,0
50,46.02,0.0,,,25,Richardburgh,5494,Month-to-Month,United States,5023-YYTCA,Stayed,0,0,Female,1,Fiber Optic,"35.188682, -123.950122",35.188682,-123.950122,0,54.89,1,0,8,,1,0,0,1,Bank Withdrawal,1,74492,0,Q4,1,1,0,California,1,0,1,59,3241.79,0.0,0.0,0.0,3241.79,0,1,92908,0
57,16.01,14.3,,,56,West Alexanderfurt,4187,Month-to-Month,United States,9101-UNEWP,Joined,1,0,Female,1,DSL,"33.603054, -115.165649",33.603054,-115.165649,0,53.75,0,1,1,,1,0,1,1,Bank Withdrawal,1,97572,1,Q4,1,3,0,California,1,1,1,13,763.03,81.25,197.29,0.0,1041.57,0,0,94719,0
31,35.36,0.0,Attitude,Extra data charges,70,West Ashley,2925,Two Year,United States,6966-ILENN,Churned,0,0,Female,0,,"36.938576, -118.331688",36.938576,-118.331688,1,85.62,0,0,0,Offer A,0,0,0,1,Bank Withdrawal,0,87023,0,Q4,0,2,0,California,0,0,0,48,3916.26,0.0,0.0,0.0,3916.26,0,0,95756,1
38,43.5,30.94,,,8,Justinberg,2787,Month-to-Month,United States,7959-SXUHM,Joined,2,0,Female,0,,"37.042797, -115.34015",37.042797,-115.34015,0,27.67,0,2,10,Offer B,0,0,1,0,Credit Card,0,96398,0,Q4,1,4,0,California,0,0,0,66,1659.76,0.0,1852.31,0.0,3512.0699999999997,0,0,92577,0
65,36.92,29.17,,,31,Christopherfurt,2951,Month-to-Month,United States,792-EXODP,Stayed,0,0,Male,1,Fiber Optic,"36.60808, -118.415265",36.60808,-118.415265,1,55.15,0,0,9,Offer E,1,1,1,0,Bank Withdrawal,0,95772,0,Q4,1,2,1,California,1,1,0,33,1719.19,0.0,928.6,0.0,2647.79,0,0,94330,0
51,12.91,48.54,,,16,Michaelchester,3823,Month-to-Month,United States,9439-MVAWN,Stayed,3,0,Male,0,,"35.376294, -119.187251",35.376294,-119.187251,0,37.14,1,3,0,Offer D,0,0,1,1,Bank Withdrawal,1,94181,0,Q4,0,2,0,California,0,0,0,3,118.72,30.7,146.5,23.87,272.05,0,0,94475,0
57,36.08,0.0,,,23,New Laurahaven,4474,One Year,United States,3386-RWJVU,Stayed,0,0,Female,0,,"41.167587, -119.614754",41.167587,-119.614754,1,125.91,0,0,1,Offer E,0,0,1,0,Bank Withdrawal,1,88460,0,Q4,1,1,0,California,0,0,0,1,128.56,43.4,0.0,0.0,171.96,0,0,93698,0
40,17.17,28.7,Price,Attitude of service provider,95,Port Danaburgh,2417,Month-to-Month,United States,1960-ZAKOS,Churned,0,1,Female,1,Cable,"38.40122, -117.088115",38.40122,-117.088115,0,33.14,0,0,1,Offer B,1,1,0,1,Bank Withdrawal,1,26236,1,Q4,1,4,0,California,1,0,1,48,1655.49,0.0,1441.41,0.0,3096.9,0,0,91181,1
42,15.67,11.49,,,51,Victorbury,3381,One Year,United States,5667-PDPME,Joined,0,0,Female,0,,"37.230227, -116.73529",37.230227,-116.73529,0,106.48,0,0,0,,0,0,0,0,Bank Withdrawal,0,31799,0,Q4,0,4,0,California,0,0,0,63,6442.51,0.0,672.86,0.0,7115.37,0,0,93713,0
78,37.51,0.0,Dissatisfaction,Competitor had better devices,87,Andrewchester,3278,Month-to-Month,United States,6316-YUFKZ,Churned,0,0,Female,0,,"34.616425, -123.41586",34.616425,-123.41586,1,110.56,0,0,5,Offer A,0,0,0,1,Credit Card,0,5211,0,Q4,1,3,1,California,0,0,0,20,2425.82,41.55,0.0,0.0,2467.3700000000003,0,0,92715,1
57,33.92,27.81,,,20,West Janeshire,4402,Month-to-Month,United States,7661-SPLWN,Stayed,1,0,Male,0,,"39.744868, -124.266574",39.744868,-124.266574,1,19.24,0,1,7,,0,0,0,1,Credit Card,1,60013,0,Q4,1,5,0,California,0,0,0,6,114.75,0.0,172.88,0.0,287.63,0,0,92880,0
49,14.76,30.71,,,8,Baileystad,4907,Month-to-Month,United States,5047-WTBVA,Stayed,0,0,Male,0,,"34.510297, -119.376661",34.510297,-119.376661,1,55.56,0,0,0,Offer C,0,0,1,1,Bank Withdrawal,0,100220,0,Q4,0,4,0,California,0,0,0,30,1543.7,0.0,911.75,0.0,2455.45,0,0,90690,0
41,25.41,0.0,,,59,Stacymouth,6490,Two Year,United States,4627-LNWTL,Stayed,0,0,Male,0,,"37.791619, -121.304228",37.791619,-121.304228,0,43.83,0,0,0,Offer B,0,0,0,1,Credit Card,1,24934,0,Q4,0,1,0,California,0,0,0,1,43.05,81.18,0.0,0.0,124.23,0,0,95650,0
37,3.66,18.09,,,30,New Levi,5938,Month-to-Month,United States,7203-ORLGH,Joined,0,0,Female,0,,"35.173343, -116.237496",35.173343,-116.237496,0,113.45,0,0,2,Offer D,0,0,0,0,Credit Card,0,49447,0,Q4,1,4,0,California,0,0,0,3,369.0,0.0,58.35,0.0,427.35,0,0,90493,0
33,0.0,18.06,,,32,South Stephanie,2899,Month-to-Month,United States,7917-MDWKI,Joined,1,0,Female,0,,"39.936264, -117.19826",39.936264,-117.19826,0,136.25,0,1,0,Offer B,0,0,0,0,Mailed Check,1,25815,0,Q4,0,3,0,California,0,0,0,43,6326.37,0.0,793.39,0.0,7119.76,0,0,90322,0
67,9.72,12.61,Other,Competitor made better offer,77,West Aaronview,3953,Month-to-Month,United States,6716-VCSSE,Churned,0,0,Female,0,,"36.38959, -116.15817",36.38959,-116.15817,0,125.04,1,0,0,Offer A,0,0,0,0,Bank Withdrawal,1,36618,0,Q4,0,2,1,California,0,0,0,26,2954.96,0.0,319.08,10.89,3263.15,0,0,90759,1
49,72.86,28.84,,,45,Brianville,4660,Two Year,United States,5798-GTBLE,Joined,0,0,Female,0,,"35.841701, -117.585993",35.841701,-117.585993,0,84.05,0,0,0,Offer E,0,0,1,1,Bank Withdrawal,0,23930,0,Q4,0,5,0,California,0,0,0,25,2042.84,0.0,723.81,0.0,2766.6499999999996,0,0,94841,0
35,60.65,10.05,Dissatisfaction,Product dissatisfaction,77,West Philipfurt,4237,Two Year,United States,5514-GZVVK,Churned,0,1,Male,1,Fiber Optic,"39.395923, -122.578313",39.395923,-122.578313,0,10.42,0,0,0,Offer B,0,1,1,0,Credit Card,0,98034,1,Q4,0,3,0,California,1,0,1,38,381.79,73.13,396.38,34.43,816.8700000000001,0,0,96079,1
48,47.36,42.35,,,60,Lake Jack,6473,Two Year,United States,3104-JMQPG,Joined,0,0,Male,1,DSL,"41.417619, -120.342601",41.417619,-120.342601,0,49.64,0,0,7,Offer B,0,1,0,1,Bank Withdrawal,0,76016,1,Q4,1,1,0,California,0,0,0,1,54.58,0.0,38.95,0.0,93.53,0,1,95253,0
62,42.61,11.55,,,13,North Jamiestad,4613,Month-to-Month,United States,105-CEQRK,Stayed,1,0,Male,0,,"36.089176, -120.162053",36.089176,-120.162053,1,10.0,0,1,0,Offer B,0,0,1,1,Bank Withdrawal,0,79836,0,Q4,0,4,0,California,0,0,0,58,592.55,0.0,663.83,0.0,1256.38,0,0,95036,0
46,37.0,46.92,Competitor,Deceased,84,East Susan,4670,Two Year,United States,442-WDPYS,Churned,0,1,Female,1,DSL,"35.226422, -115.787645",35.226422,-115.787645,0,45.8,0,0,0,,0,0,1,0,Bank Withdrawal,0,27491,0,Q4,1,3,0,California,1,0,0,4,193.78,0.0,203.99,23.0,374.77,0,1,91969,1
76,50.66,40.32,,,46,West Ronald,3756,One Year,United States,1442-RHPHP,Joined,0,0,Male,0,,"40.837555, -118.937099",40.837555,-118.937099,0,96.67,1,0,0,Offer E,0,0,1,1,Credit Card,1,57735,0,Q4,0,2,1,California,0,0,0,23,2419.04,0.0,947.83,31.92,3334.95,0,0,91051,0
60,25.4,0.0,,,58,Larryview,5098,Month-to-Month,United States,1313-PSDDP,Stayed,2,0,Male,0,,"36.247357, -115.597774",36.247357,-115.597774,0,37.8,0,2,0,Offer E,0,0,0,0,Credit Card,1,10717,0,Q4,0,2,0,California,0,0,0,7,248.95,0.0,0.0,0.0,248.95,0,0,93139,0
74,17.22,0.0,Attitude,Limited range of services,68,Thomastown,2886,Two Year,United States,5395-YNUGI,Churned,0,0,Female,1,Fiber Optic,"40.485843, -120.48669",40.485843,-120.48669,1,76.37,1,0,10,Offer B,0,1,0,1,Credit Card,1,60649,0,Q4,1,2,1,California,0,0,0,6,494.89,0.0,0.0,0.0,494.89,0,0,94480,1
73,23.49,10.59,Other,Product dissatisfaction,69,Wallhaven,3636,Month-to-Month,United States,9261-PPNZI,Churned,2,0,Male,1,Fiber Optic,"33.941134, -117.681237",33.941134,-117.681237,0,64.27,0,2,0,Offer C,0,1,1,0,Bank Withdrawal,1,39120,0,Q4,0,1,1,California,1,1,1,8,539.72,0.0,76.8,0.0,616.52,0,0,95287,1
55,0.0,12.6,,,22,Lisaborough,3373,Two Year,United States,1921-IYQTT,Stayed,0,1,Male,1,Cable,"41.379403, -119.665229",41.379403,-119.665229,1,90.22,0,0,3,,1,1,1,0,Credit Card,0,47938,0,Q4,1,3,0,California,0,1,0,16,1375.02,0.0,187.31,0.0,1562.33,0,1,91814,0
